"id_recibo","folio","recibcon","si_inclu","no_inclu","no_aplic"
"10412","9009","8","","1",""
"10413","9009","9","","1",""
"10414","14008","4","","1",""
"10415","14008","5","","1",""
"10416","14008","11","","1",""
"10417","14008","12","","1",""
"10418","19033","4","","1",""
"10419","14018","4","","1",""
"10420","14018","5","","1",""
"10421","14018","7","","1",""
"10422","14018","9","","1",""
"10423","14018","10","","1",""
"10424","30130","8","","1",""
"10425","9014","1","","1",""
"10426","9014","4","","1",""
"10427","9014","6","","1",""
"10428","9014","7","","1",""
"10429","9014","8","","1",""
"10430","9014","9","","1",""
"10431","6009","4","","1",""
"10432","26026","1","","1",""
"10433","26026","4","","1",""
"10434","18016","10","","1",""
"10435","14063","3","","1",""
"10436","14063","9","","1",""
"10437","14063","10","","1",""
"10438","28015","3","","1",""
"10439","28015","4","","1",""
"10440","28015","5","","1",""
"10441","28015","7","","1",""
"10442","28015","11","","1",""
"10443","28015","12","","1",""
"10444","30097","4","","1",""
"10445","30097","7","","1",""
"10446","30097","8","","1",""
"10447","30097","11","","1",""
"10448","5029","1","","","1"
"10449","5029","4","","","1"
"10450","5029","5","","","1"
"10451","5029","6","","","1"
"10452","5029","7","","","1"
"10453","5029","8","","","1"
"10454","5029","9","","","1"
"10455","5029","10","","","1"
"10456","5029","11","","","1"
"10457","5029","12","","","1"
"10458","8062","4","","1",""
"10459","8062","7","","1",""
"10460","8062","8","","1",""
"10461","8062","11","","1",""
"10462","20051","2","","1",""
"10463","20051","3","","1",""
"10464","20051","4","","1",""
"10465","20051","5","","1",""
"10466","20051","7","","1",""
"10467","20051","8","","1",""
"10468","20051","9","","1",""
"10469","20051","10","","1",""
"10470","20051","11","","1",""
"10471","30068","4","","1",""
"10472","30068","5","","1",""
"10473","30068","7","","1",""
"10474","30068","11","","1",""
"10475","15100","2","","1",""
"10476","15100","3","","1",""
"10477","15100","4","","1",""
"10478","15100","5","","1",""
"10479","15100","6","","1",""
"10480","15100","7","","1",""
"10481","15100","8","","1",""
"10482","15100","9","","1",""
"10483","15100","10","","1",""
"10484","15100","11","","1",""
"10485","15100","12","","1",""
"10486","21122","3","","1",""
"10487","21122","4","","1",""
"10488","21122","5","","1",""
"10489","21122","6","","1",""
"10490","21122","7","","1",""
"10491","21181","3","","1",""
"10492","21181","5","","1",""
"10493","21181","7","","1",""
"10494","21126","3","","1",""
"10495","21187","11","","1",""
"10496","21108","4","","1",""
"10497","21108","7","","1",""
"10498","21108","9","","1",""
"10499","21108","10","","1",""
"10500","21108","11","","1",""
"10501","21001","3","","1",""
"10502","21001","4","","1",""
"10503","21044","6","","1",""
"10504","21044","7","","1",""
"10505","21044","9","","1",""
"10506","21044","10","","1",""
"10507","21044","11","","1",""
"10508","32051","4","","1",""
"10509","21104","11","","1",""
"10510","21104","12","","1",""
"10511","21113","7","","1",""
"10512","21113","8","","1",""
"10513","21113","9","","1",""
"10514","21113","10","","1",""
"10515","21113","11","","1",""
"10516","21113","12","","1",""
"10517","21076","1","","1",""
"10518","21076","2","","1",""
"10519","21076","3","","1",""
"10520","21076","4","","1",""
"10521","21076","5","","1",""
"10522","21076","6","","1",""
"10523","21076","7","","1",""
"10524","21076","8","","1",""
"10525","21076","9","","1",""
"10526","21076","10","","1",""
"10527","21076","11","","1",""
"10528","32051","11","","1",""
"10529","32051","12","","1",""
"10530","21115","2","","1",""
"10531","21115","3","","1",""
"10532","21115","4","","1",""
"10533","21115","5","","1",""
"10534","21115","6","","1",""
"10535","21115","7","","1",""
"10536","21115","8","","1",""
"10537","21115","9","","1",""
"10538","21115","10","","1",""
"10539","21115","11","","1",""
"10540","21094","3","","1",""
"10541","21094","4","","1",""
"10542","21094","5","","1",""
"10543","21094","7","","1",""
"10544","21094","10","","1",""
"10545","21094","12","","1",""
"10546","21122","8","","1",""
"10547","21122","9","","1",""
"10548","21122","10","","1",""
"10549","21122","11","","1",""
"10550","21122","12","","1",""
"10551","20531","3","","1",""
"10552","20531","4","","1",""
"10553","20531","5","","1",""
"10554","20531","6","","1",""
"10555","20531","7","","1",""
"10556","20531","8","","1",""
"10557","20531","9","","1",""
"10558","24011","4","","1",""
"10559","24011","8","","1",""
"10560","20227","7","","1",""
"10561","20227","11","","1",""
"10562","21104","2","","1",""
"10563","21104","3","","1",""
"10564","21104","4","","1",""
"10565","21104","5","","1",""
"10566","21104","6","","1",""
"10567","21104","7","","1",""
"10568","21104","8","","1",""
"10569","21104","9","","1",""
"10570","21104","10","","1",""
"10571","20065","8","","1",""
"10572","20065","9","","1",""
"10573","20065","10","","1",""
"10574","20065","11","","1",""
"10575","20065","12","","1",""
"10576","5027","4","","1",""
"10577","5027","5","","1",""
"10578","21043","4","","1",""
"10579","21043","5","","1",""
"10580","21043","6","","1",""
"10581","21043","7","","1",""
"10582","21043","9","","1",""
"10583","21043","10","","1",""
"10584","21043","11","","1",""
"10585","20150","1","","1",""
"10586","20150","3","","1",""
"10587","20150","4","","1",""
"10588","20150","5","","1",""
"10589","20150","6","","1",""
"10590","20150","7","","1",""
"10591","20150","8","","1",""
"10592","20150","9","","1",""
"10593","20150","10","","1",""
"10594","20150","11","","1",""
"10595","20150","12","","1",""
"10596","20528","1","","1",""
"10597","20528","3","","1",""
"10598","20528","4","","1",""
"10599","20528","5","","1",""
"10600","20528","7","","1",""
"10601","20528","8","","1",""
"10602","20528","10","","1",""
"10603","20528","11","","1",""
"10604","20177","4","","1",""
"10605","20177","5","","1",""
"10606","20177","6","","1",""
"10607","20177","7","","1",""
"10608","20177","8","","1",""
"10609","20177","9","","1",""
"10610","20177","10","","1",""
"10611","20177","12","","1",""
"10612","11043","4","","1",""
"10613","11043","8","","1",""
"10614","11043","9","","1",""
"10615","11043","10","","1",""
"10616","11043","11","","1",""
"10617","11040","1","","1",""
"10618","11040","3","","1",""
"10619","11040","4","","1",""
"10620","11040","5","","1",""
"10621","11040","6","","1",""
"10622","11040","7","","1",""
"10623","11040","8","","1",""
"10624","11040","9","","1",""
"10625","11040","10","","1",""
"10626","11040","11","","1",""
"10627","11040","12","","1",""
"10628","21102","1","","1",""
"10629","21102","3","","1",""
"10630","21102","4","","1",""
"10631","21102","5","","1",""
"10632","21102","6","","1",""
"10633","21161","1","","1",""
"10634","21161","2","","1",""
"10635","21161","3","","1",""
"10636","21161","4","","1",""
"10637","21161","5","","1",""
"10638","21161","6","","1",""
"10639","21161","7","","1",""
"10640","21161","8","","1",""
"10641","21161","9","","1",""
"10642","21102","7","","1",""
"10643","21161","12","","1",""
"10644","20564","3","","1",""
"10645","20564","4","","1",""
"10646","20564","5","","1",""
"10647","27017","4","","1",""
"10648","20564","6","","1",""
"10649","20564","7","","1",""
"10650","20564","8","","1",""
"10651","20564","9","","1",""
"10652","21102","8","","1",""
"10653","21102","9","","1",""
"10654","21102","10","","1",""
"10655","21102","11","","1",""
"10656","21102","12","","1",""
"10657","17017","4","","1",""
"10658","17017","10","","1",""
"10659","20094","1","","1",""
"10660","21031","6","","1",""
"10661","21031","7","","1",""
"10662","21031","8","","1",""
"10663","21031","9","","1",""
"10664","21031","10","","1",""
"10665","21031","11","","1",""
"10666","21031","12","","1",""
"10667","20094","2","","1",""
"10668","20094","3","","1",""
"10669","20094","4","","1",""
"10670","20094","5","","1",""
"10671","20094","6","","1",""
"10672","20094","7","","1",""
"10673","20094","8","","1",""
"10674","20094","9","","1",""
"10675","20094","10","","1",""
"10676","20094","11","","1",""
"10677","20094","12","","1",""
"10678","20184","2","","1",""
"10679","20184","3","","1",""
"10680","20184","4","","1",""
"10681","20184","5","","1",""
"10682","20184","7","","1",""
"10683","20184","9","","1",""
"10684","20247","1","","1",""
"10685","20247","3","","1",""
"10686","20247","4","","1",""
"10687","20247","5","","1",""
"10688","20247","6","","1",""
"10689","20247","7","","1",""
"10690","20247","8","","1",""
"10691","20247","9","","1",""
"10692","20247","11","","1",""
"10693","14094","4","","1",""
"10694","14094","5","","1",""
"10695","14094","8","","1",""
"10696","14094","9","","1",""
"10697","14094","10","","1",""
"10698","14094","11","","1",""
"10699","14094","12","","1",""
"10700","10033","9","","1",""
"10701","10033","10","","1",""
"10702","10033","11","","1",""
"10703","10033","12","","1",""
"10704","32010","4","","1",""
"10705","32010","5","","1",""
"10706","32010","6","","1",""
"10707","32010","12","","1",""
"10708","20260","3","","1",""
"10709","20260","4","","1",""
"10710","20260","5","","1",""
"10711","20260","6","","1",""
"10712","20260","7","","1",""
"10713","20260","8","","1",""
"10714","20260","9","","1",""
"10715","20260","10","","1",""
"10716","20260","11","","1",""
"10717","20260","12","","1",""
"10718","20410","2","","1",""
"10719","20493","3","","1",""
"10720","20493","4","","1",""
"10721","20493","5","","1",""
"10722","20493","6","","1",""
"10723","20331","9","","1",""
"10724","20331","10","","1",""
"10725","20331","11","","1",""
"10726","20332","2","","1",""
"10727","20332","3","","1",""
"10728","20332","4","","1",""
"10729","20332","5","","1",""
"10730","20332","6","","1",""
"10731","20332","7","","1",""
"10732","20332","8","","1",""
"10733","20332","9","","1",""
"10734","20332","10","","1",""
"10735","20332","11","","1",""
"10736","20493","7","","1",""
"10737","20493","8","","1",""
"10738","20493","9","","1",""
"10739","20493","10","","1",""
"10740","20493","11","","1",""
"10741","20556","2","","1",""
"10742","20556","3","","1",""
"10743","20556","4","","1",""
"10744","20556","5","","1",""
"10745","20556","6","","1",""
"10746","20556","7","","1",""
"10747","20556","8","","1",""
"10748","20556","9","","1",""
"10749","20556","10","","1",""
"10750","20556","11","","1",""
"10751","20395","3","","1",""
"10752","20395","4","","1",""
"10753","20395","5","","1",""
"10754","20395","6","","1",""
"10755","20422","2","","1",""
"10756","20422","3","","1",""
"10757","20422","4","","1",""
"10758","20422","5","","1",""
"10759","20422","6","","1",""
"10760","20422","7","","1",""
"10761","20422","8","","1",""
"10762","20422","9","","1",""
"10763","20422","10","","1",""
"10764","20422","11","","1",""
"10765","20395","7","","1",""
"10766","20395","8","","1",""
"10767","20395","9","","1",""
"10768","20395","10","","1",""
"10769","20395","11","","1",""
"10770","20410","3","","1",""
"10771","20410","4","","1",""
"10772","20410","5","","1",""
"10773","20410","6","","1",""
"10774","20410","7","","1",""
"10775","20410","8","","1",""
"10776","20410","9","","1",""
"10777","20410","10","","1",""
"10778","20410","11","","1",""
"10779","16032","3","","1",""
"10780","13034","3","","1",""
"10781","13034","4","","1",""
"10782","13034","5","","1",""
"10783","13034","6","","1",""
"10784","13034","7","","1",""
"10785","13034","8","","1",""
"10786","13034","9","","1",""
"10787","13034","10","","1",""
"10788","13034","11","","1",""
"10789","14069","4","","1",""
"10790","21048","3","","1",""
"10791","21048","4","","1",""
"10792","21048","5","","1",""
"10793","21048","6","","1",""
"10794","21048","7","","1",""
"10795","21048","8","","1",""
"10796","21048","9","","1",""
"10797","21048","10","","1",""
"10798","21048","11","","1",""
"10799","21048","12","","1",""
"10800","32055","4","","1",""
"10801","32055","6","","1",""
"10802","32055","8","","1",""
"10803","2001","4","","1",""
"10804","2001","5","","1",""
"10805","2001","6","","1",""
"10806","2001","7","","1",""
"10807","2001","12","","1",""
"10808","21182","3","","1",""
"10809","21182","4","","1",""
"10810","21182","5","","1",""
"10811","21182","6","","1",""
"10812","21182","7","","1",""
"10813","21182","8","","1",""
"10814","21182","9","","1",""
"10815","21182","10","","1",""
"10816","21182","11","","1",""
"10817","21182","12","","1",""
"10818","14112","7","","1",""
"10819","10012","4","","1",""
"10820","10012","5","","1",""
"10821","10012","7","","1",""
"10822","17001","11","","1",""
"10823","17001","12","","1",""
"10824","17002","12","","1",""
"10825","17030","4","","1",""
"10826","17030","5","","1",""
"10827","17030","7","","1",""
"10828","17030","8","","1",""
"10829","17030","9","","1",""
"10830","17030","11","","1",""
"10831","28040","4","","1",""
"10832","28040","5","","1",""
"10833","16017","4","","1",""
"10834","16017","5","","1",""
"10835","16017","7","","1",""
"10836","16017","9","","1",""
"10837","16017","10","","1",""
"10838","16017","11","","1",""
"10839","16017","12","","1",""
"10840","16065","12","","1",""
"10841","14085","3","","1",""
"10842","14085","4","","1",""
"10843","14085","5","","1",""
"10844","14085","6","","1",""
"10845","14085","7","","1",""
"10846","14085","8","","1",""
"10847","14085","9","","1",""
"10848","14085","10","","1",""
"10849","16066","4","","1",""
"10850","16066","7","","1",""
"10851","16066","8","","1",""
"10852","16066","9","","1",""
"10853","16066","10","","1",""
"10854","16066","11","","1",""
"10855","16066","12","","1",""
"10856","14085","11","","1",""
"10857","14112","8","","1",""
"10858","14112","9","","1",""
"10859","20186","3","","1",""
"10860","20186","4","","1",""
"10861","20186","5","","1",""
"10862","20186","6","","1",""
"10863","20186","7","","1",""
"10864","20186","8","","1",""
"10865","14107","1","","1",""
"10866","14107","4","","1",""
"10867","14107","5","","1",""
"10868","14107","8","","1",""
"10869","14107","9","","1",""
"10870","14107","10","","1",""
"10871","14107","11","","1",""
"10872","23004","4","","1",""
"10873","23004","5","","1",""
"10874","23004","8","","1",""
"10875","20569","1","","1",""
"10876","20186","9","","1",""
"10877","31011","3","","1",""
"10878","31011","4","","1",""
"10879","31011","5","","1",""
"10880","31011","6","","1",""
"10881","31011","7","","1",""
"10882","31011","8","","1",""
"10883","31011","9","","1",""
"10884","31011","10","","1",""
"10885","31011","11","","1",""
"10886","31011","12","","1",""
"10887","1011","7","","1",""
"10888","1011","8","","1",""
"10889","20186","10","","1",""
"10890","20186","11","","1",""
"10891","20186","12","","1",""
"10892","20569","2","","1",""
"10893","20569","3","","1",""
"10894","20569","4","","1",""
"10895","20569","5","","1",""
"10896","20569","6","","1",""
"10897","20569","7","","1",""
"10898","20569","8","","1",""
"10899","10016","4","","1",""
"10900","10016","5","","1",""
"10901","10016","6","","1",""
"10902","10016","7","","1",""
"10903","10016","8","","1",""
"10904","10016","9","","1",""
"10905","10016","10","","1",""
"10906","10016","11","","1",""
"10907","10016","12","","1",""
"10908","10020","4","","1",""
"10909","10020","5","","1",""
"10910","10020","7","","1",""
"10911","20569","9","","1",""
"10912","20481","1","","1",""
"10913","20481","3","","1",""
"10914","20481","4","","1",""
"10915","20481","5","","1",""
"10916","20481","6","","1",""
"10917","20481","7","","1",""
"10918","20481","8","","1",""
"10919","20481","9","","1",""
"10920","20481","10","","1",""
"10921","20481","11","","1",""
"10922","20481","12","","1",""
