"aps_folio","aps_entidad","adm_tom_con_med_dom","adm_tom_con_med_sin_fun_dom","adm_tom_sin_med_dom","adm_tom_con_med_ind","adm_tom_con_med_sin_fun_ind","adm_tom_sin_med_ind","adm_tom_con_med_com","adm_tom_con_med_sin_fun_com","adm_tom_sin_med_com","adm_tom_con_med_pub","adm_tom_con_med_sin_fun_pub","adm_tom_sin_med_pub","adm_tom_con_med_mix","adm_tom_con_med_sin_fun_mix","adm_tom_sin_med_mix","adm_tom_con_med_tot","adm_tom_con_med_sin_fun_tot","adm_tom_sin_med_tot","adm_fact_agua","adm_cf_tom_num_dom","adm_cf_recibos_dom","adm_cf_facturado_dom","adm_cf_recaudado_dom","adm_cf_vol_sum_dom","adm_cf_fact_men_dom","adm_cf_fact_bim_dom","adm_cf_fact_tri_dom","adm_cf_fact_otr_dom","adm_cf_tom_num_ind","adm_cf_recibos_ind","adm_cf_facturado_ind","adm_cf_recaudado_ind","adm_cf_vol_sum_ind","adm_cf_fact_men_ind","adm_cf_fact_bim_ind","adm_cf_fact_tri_ind","adm_cf_fact_otr_ind","adm_cf_tom_num_com","adm_cf_recibos_com","adm_cf_facturado_com","adm_cf_recaudado_com","adm_cf_vol_sum_com","adm_cf_fact_men_com","adm_cf_fact_bim_com","adm_cf_fact_tri_com","adm_cf_fact_otr_com","adm_cf_tom_num_pub","adm_cf_recibos_pub","adm_cf_facturado_pub","adm_cf_recaudado_pub","adm_cf_vol_sum_pub","adm_cf_fact_men_pub","adm_cf_fact_bim_pub","adm_cf_fact_tri_pub","adm_cf_fact_otr_pub","adm_cf_tom_num_mix","adm_cf_recibos_mix","adm_cf_facturado_mix","adm_cf_recaudado_mix","adm_cf_vol_sum_mix","adm_cf_fact_men_mix","adm_cf_fact_bim_mix","adm_cf_fact_tri_mix","adm_cf_fact_otr_mix","adm_cf_razn_cuota_fija","adm_cf_razn_cuota_fija_esp","adm_sm_tom_num_dom","adm_sm_recibos_dom","adm_sm_facturado_dom","adm_sm_recaudado_dom","adm_sm_vol_sum_dom","adm_sm_fact_men_dom","adm_sm_fact_bim_dom","adm_sm_fact_tri_dom","adm_sm_fact_otr_dom","adm_sm_tom_num_ind","adm_sm_recibos_ind","adm_sm_facturado_ind","adm_sm_recaudado_ind","adm_sm_vol_sum_ind","adm_sm_fact_men_ind","adm_sm_fact_bim_ind","adm_sm_fact_tri_ind","adm_sm_fact_otr_ind","adm_sm_tom_num_com","adm_sm_recibos_com","adm_sm_facturado_com","adm_sm_recaudado_com","adm_sm_vol_sum_com","adm_sm_fact_men_com","adm_sm_fact_bim_com","adm_sm_fact_tri_com","adm_sm_fact_otr_com","adm_sm_tom_num_pub","adm_sm_recibos_pub","adm_sm_facturado_pub","adm_sm_recaudado_pub","adm_sm_vol_sum_pub","adm_sm_fact_men_pub","adm_sm_fact_bim_pub","adm_sm_fact_tri_pub","adm_sm_fact_otr_pub","adm_sm_tom_num_mix","adm_sm_recibos_mix","adm_sm_facturado_mix","adm_sm_recaudado_mix","adm_sm_vol_sum_mix","adm_sm_fact_men_mix","adm_sm_fact_bim_mix","adm_sm_fact_tri_mix","adm_sm_fact_otr_mix","adm_ajuste_tar","adm_ajuste_tar_num","adm_ajuste_tar_cnf","adm_ajuste_tar_cnf_otro_esp","adm_med_multas_dom","adm_med_requeri_dom","adm_med_convenio_dom","adm_med_reducc_dom","adm_med_suspen_dom","adm_med_embarg_dom","adm_med_otra_dom","adm_med_otra_esp_dom","adm_med_no_med_dom","adm_med_multas_ind","adm_med_requeri_ind","adm_med_convenio_ind","adm_med_reducc_ind","adm_med_suspen_ind","adm_med_embarg_ind","adm_med_otra_ind","adm_med_otra_esp_ind","adm_med_no_med_ind","adm_med_multas_com","adm_med_requeri_com","adm_med_convenio_com","adm_med_reducc_com","adm_med_suspen_com","adm_med_embarg_com","adm_med_otra_com","adm_med_otra_esp_com","adm_med_no_med_com","adm_med_multas_mix","adm_med_requeri_mix","adm_med_convenio_mix","adm_med_reducc_mix","adm_med_suspen_mix","adm_med_embarg_mix","adm_med_otra_mix","adm_med_otra_esp_mix","adm_med_no_med_mix","adm_recibo_contacto","adm_recibo_tarifa","adm_recibo_limite","adm_recibo_cic_fact","adm_recibo_hist_con","adm_recibo_fact_mod","adm_recibo_fact_pago","adm_recibo_horario","adm_recibo_deuda","adm_egr_elect_capta","adm_egr_desinf","adm_egr_elect_potab","adm_egr_quim_potab","adm_egr_elect_trata","adm_egr_quim_trata","adm_egr_renum","adm_egr_der_explota","adm_egr_der_cuerpos","adm_egr_tot_deprecia","adm_egr_total","adm_ing_agua","adm_ing_agua_trat","adm_ing_eje_ant","adm_ing_der_conx","adm_ing_der_alcan","adm_ing_vnt_lodos","adm_ing_agua_pipa","adm_ing_otros","adm_ing_sub_fed","adm_ing_sub_est","adm_ing_sub_mun","adm_ing_multas","adm_ing_total"
"10028","10","0","0","1351","0","0","3","0","0","40","0","0","0","0","0","0","0","0","1394","1","1351","1443","422960","436041","0","0","0","0","0","3","8","2180","2180","0","0","0","0","0","40","37","10901","10901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","2","1","2","2","2","2","1166574.48","0","0","0","0","0","0","0","0","0","1166574.48","436041.8","0","0","0","0","0","0","0","16579","0","466000","0","918620.8"
"10029","10","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","1","800","800","205","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","1","2","2","2","2","2","743088","0","0","0","0","0","0","0","0","0","743088","200000","0","0","7665","0","0","0","0","0","0","0","0","207665"
"1003","01","5835","0","1279","10","0","0","651","0","22","0","0","0","0","0","0","6496","0","1301","1","1279","1279","104328","152321","336377","2","0","0","0","312","312","8099.46","89621.33","82056","1","0","0","0","22","22","6446","6446","5786","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","SOLO SE LE COBRA A LOS QUE TIENEN UN CONSUMO MINIMO","5835","5835","421604","5283201","1534605","2","0","0","0","10","10","51002","1936631","2630","1","0","0","0","651","651","190321","877263","171213","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","1","1","2","2","1","9463684","0","0","0","0","0","11773617","1352206","17822","404440","23011769","20469226","0","0","242475","601271","0","31373","0","0","0","0","159806","21504151"
"10030","10","0","0","84","0","0","1","0","0","3","0","0","15","0","0","1","0","0","104","1","84","22","9688.2","9688.2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","1","2","2","2","2","2","0","0","0","0","0","0","10411","0","0","0","10411","9688","0","0","0","0","0","0","0","0","0","0","0","9688"
"10031","10","0","0","1650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1650","1","1650","380","129000","129000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","2","1","2","2","1","2","2","1008000","0","0","0","0","0","0","0","0","0","1008000","129000","0","0","0","0","0","0","0","0","0","0","0","129000"
"10032","10","4256","1853","2063","15","0","8","2896","179","48","0","0","0","0","0","0","7167","2032","2119","1","1853","4021","2895120","2354825","0","1","0","0","0","12","12","17136","17136","0","1","0","0","0","29","29","36540","36540","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","4256","3689","8125934","5963258","0","1","0","0","0","15","10","53058","29000","0","1","0","0","0","2896","2365","493251","360452","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","1","1","0","0","","0","1","1","1","1","1","0","0","","0","1","1","1","1","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","1","1","1","2","1","3595733.64","0","1027200","60984.6","3084","0","1907260.5","122784","657000","0","7374046.74","8707535.85","0","1965726.76","228630","0","0","0","0","0","0","2600000","704927","14206819.61"
"10033","10","0","2065","0","0","0","0","0","6","0","0","0","0","0","0","0","0","2071","0","1","2065","1918","1224833","1224833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","72","6840","6840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","0","0","0","0","0","290803","0","0","0","0","0","250383","0","0","0","541186","1231673","0","0","0","0","0","0","652317","853875","426937","426937","0","3591739"
"10034","10","0","0","1346","0","0","0","0","0","35","0","0","0","0","0","0","0","0","1381","1","1346","746","81110","61824","6900","1","0","0","0","0","0","0","0","0","0","0","0","0","35","35","10710","10710","300","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","2","2","1","2","1","0","0","0","0","0","0","280800","0","0","0","280800","61824","0","0","0","0","0","0","0","0","0","0","900","62724"
"10035","10","0","0","1356","0","0","5","0","0","110","0","0","0","0","0","0","0","0","1471","1","1356","1356","82716","46000","0","1","0","0","0","5","5","750","750","0","1","0","0","0","110","110","9900","8550","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","1","0","1","0","0","","0","0","0","1","0","1","0","0","","0","0","0","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","2","2","1","2","1","1320000","0","0","0","0","0","0","0","0","0","1320000","787500","0","0","10000","15000","0","0","0","0","0","0","3500","816000"
"10036","10","0","0","8210","15","0","0","8","0","0","0","0","0","0","0","0","23","0","8210","1","8210","7800","1551000","1551000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","15","15","843048","843048","10200","1","0","0","0","8","8","153698","99132","10080","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","1","1","1","2","1","4046700","0","0","0","0","0","720000","0","0","0","4766700","4398106","0","0","55000","0","0","0","0","0","0","0","0","4453106"
"10037","10","0","0","488","0","0","1","0","0","0","0","0","11","0","0","0","0","0","500","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10038","10","1898","0","4730","61","0","72","123","0","8","0","0","4","204","200","237","2286","200","5051","1","4730","3890","272300","122535","0","1","0","0","0","72","72","35136","976","0","1","0","0","0","8","5","415","166","0","1","0","0","0","4","4","316","0","0","1","0","0","0","237","200","16600","7885","0","1","0","0","0","1","","1898","1898","174616","34923","56940","1","0","0","0","61","61","42700","10675","4575","1","0","0","0","123","123","10455","1568","8487","1","0","0","0","0","0","0","0","0","1","0","0","0","204","204","20808","2080","4080","1","0","0","0","2","0","0","","1","1","1","1","0","0","0","","0","1","1","1","1","0","0","0","","0","1","1","1","1","0","0","0","","0","1","1","1","1","0","0","0","","0","1","1","1","1","2","1","2","2","1","1803660","30000","0","0","0","0","1619754.2","0","0","252000","3705414.2","3240235","0","0","0","0","0","0","0","0","0","0","0","3240235"
"10039","10","2775","0","896","11","0","1","237","0","29","0","0","28","0","0","0","3023","0","954","1","896","896","58168","58168","8960","1","0","0","0","1","1","110","110","100","1","0","0","0","29","29","2581","2581","435","1","0","0","0","28","28","0","0","280","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","2775","2775","196689","196689","27984","1","0","0","0","11","11","26923","26923","1375","1","0","0","0","237","237","39090","39090","2257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","1","1","2","2","1","2586288","45000","0","0","0","0","0","0","0","0","2631288","1003503","0","0","180000","190000","0","0","0","0","0","0","25300","1398803"
"1004","01","0","200","1286","0","0","20","0","0","0","0","0","0","0","0","0","0","200","1306","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","NS","0","0","0","0","0","0","0","0","NS","0","0","0","0","0","0","0","0","NS","0","0","0","0","0","0","0","0","NS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1005","01","16945","200","12631","196","2","52","1431","35","463","0","0","0","0","0","0","18572","237","13146","1","12631","9454","1175415","0","94540","1","0","0","0","52","21","2732","0","210","1","0","0","0","463","204","222792","0","2040","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","17145","15564","2671474","0","168733","1","0","0","0","198","177","673666","0","40520","1","0","0","0","1466","1262","493696","0","23205","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","","0","1","0","1","0","0","0","","0","0","1","0","0","1","0","0","","0","0","1","0","0","1","0","0","","0","0","0","0","0","0","0","0","","1","1","2","1","1","2","2","2","2","2","17829225","13219","0","0","575138","0","20482031","0","0","0","38899613","36202238","0","0","466620","6548841","0","0","9284853","0","0","500000","2373447","55375999"
"1006","01","0","0","10278","0","0","87","0","0","167","0","0","0","0","0","0","0","0","10532","1","10278","9935","0","12175201","0","1","0","0","0","87","75","0","170000","0","1","0","0","0","167","160","0","301920","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","","0","1","1","1","1","0","0","","0","0","1","1","1","1","0","0","","0","0","1","1","1","1","0","0","","0","0","0","0","0","0","0","0","","1","1","1","1","1","2","2","2","2","1","10646272","0","0","0","0","0","0","0","0","0","10646272","0","0","0","0","571920","0","0","0","0","0","0","0","571920"
"1007","01","8840","424","3336","9","0","2","173","0","51","0","0","0","51","0","22","9073","424","3411","1","3336","3336","2057481.21","670735.35","43370.6","2","0","0","0","2","2","10499","8467.34","280","2","0","0","0","51","51","64497.17","13066.66","1458.15","2","0","0","0","0","0","0","0","0","0","0","0","0","22","22","31104.05","4576.15","494.73","2","0","0","0","1","","8840","8840","5855908","1413358","123439","2","0","0","0","9","9","20229","13032","720","2","0","0","0","173","173","228671","111204","5169","2","0","0","0","0","0","0","0","0","0","0","0","0","51","51","72576","27833","1154","2","0","0","0","2","0","0","","0","0","1","0","1","0","0","","0","0","0","1","0","1","0","0","","0","0","0","1","0","1","0","0","","0","0","0","1","0","1","0","0","","0","1","1","1","1","2","1","2","2","1","0","0","13010","0","0","0","0","0","0","0","13010","2215896","0","0","7950","7900","0","39200","8444","0","0","0","0","2279390"
"1008","01","0","2471","0","0","11","0","0","1","0","0","0","0","0","0","0","0","2483","0","1","2337","2337","0","336528","467400","2","0","0","0","18","18","0","5160","3600","2","0","0","0","3","3","0","877","600","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","0","0","0","0","","0","0","0","0","0","0","0","0","SON MUY POCAS Y SIEMPRE SE REPORTAN RAPIDO","1","0","0","0","0","0","0","0","SON MUY POCAS Y SIEMPRE SE REPORTAN RAPIDO","0","0","0","0","0","0","0","0","","0","1","1","1","2","2","2","2","2","1","0","16000","0","9600","321000","0","0","120000","0","0","466600","0","0","0","16000","8000","0","840000","6983200","8400","8400","0","0","7864000"
"1009","01","0","0","3399","1","0","0","4","0","0","0","0","0","0","0","0","5","0","3399","1","3399","3399","242000","192490","895296","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","1","1","3000","3000","263","2","0","0","0","4","4","6000","600","1052","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","0","0","0","0","0","0","0","","1","1","1","1","1","1","1","2","2","1","4522531","0","0","0","0","0","0","0","0","0","4522531","0","0","0","0","0","0","75500","0","0","0","0","0","75500"
"1010","01","0","0","6090","0","0","5","0","0","45","0","0","0","0","0","0","0","0","6140","1","6090","6090","12902229.96","1948835.05","4065516","1","0","0","0","5","5","0","126480","4065516","1","0","0","0","45","45","0","2217","4065516","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","1","0","0","0","0","","0","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","2","1","1","1","1","1","2","2","1","9051074","0","0","0","0","0","0","149344","0","0","9200418","2215896","0","0","7950","7900","0","39200","8444","0","0","0","0","2279390"
