"id_local","id_aps","localid","ag_dias","ag_horas"
"4683","7660","276185","2","0.5"
"4687","6700","115734","5","24"
"4688","12694","195716","6","5"
"4689","6874","118508","7","12"
"4690","3601","261987","4","5"
"4691","12645","183456","2","3"
"4692","9749","14803","7","24"
"4693","1562","270549","7","12"
"4697","2541","143796","7","24"
"4698","6771","115893","4","3"
"4700","452","219257","6","9"
"4701","9607","16965","7","3.5"
"4702","11346","205340","6","10"
"4704","3022","100510","7","24"
"4705","891","28520","7","84"
"4716","453","217288","7","16"
"4717","6284","119061","7","24"
"4718","4881","272010","1","24"
"4720","1295","258152","3","3"
"4721","2661","142564","7","24"
"4722","9563","205903","7","4"
"4723","6050","272156","365","10"
"4724","10714","191693","3","6"
"4726","9683","204748","5","8"
"4727","8312","105529","7","8"
"4730","4563","42360","7","2"
"4731","2223","227120","7","24"
"4734","10739","18408","7","4"
"4736","4961","272627","5","14"
"4738","6463","227858","7","24"
"4739","4007","99700","7","16"
"4743","11324","156909","7","8"
"4745","4063","216581","6","10"
"4746","6884","301199","7","24"
"4748","7660","276186","3","1"
"4752","6700","115738","5","24"
"4753","12694","195770","6","5"
"4754","6874","118485","7","12"
"4755","3601","261960","5","6"
"4756","12645","183506","2","3"
"4757","9749","14796","7","24"
"4761","2541","143797","7","24"
"4762","6771","115852","5","6"
"4764","452","219255","6","9"
"4765","9607","16873","7","2"
"4766","11346","205341","6","10"
"4768","3022","100511","3","12"
"4769","891","300755","7","84"
"4780","453","217795","7","24"
"4781","6284","119041","7","24"
"4782","4881","272078","2","24"
"4784","1295","258155","3","4"
"4785","2661","142516","7","21"
"4786","9563","205842","7","4"
"4787","6050","272164","365","5"
"4788","10714","191694","3","6"
"4790","9683","204762","5","8"
"4791","8312","105424","7","8"
"4794","4563","42367","7","2"
"4795","2223","227293","7","24"
"4798","10739","18373","7","5"
"4800","4961","272479","5","14"
"4802","6463","227734","7","24"
"4803","4007","99653","7","14"
"4807","11324","156943","7","4"
"4808","4063","216580","6","10"
"4809","6884","118558","7","24"
"4811","7660","276190","6","1"
"4815","6700","115743","7","24"
"4816","12694","195844","6","5"
"4817","6874","118471","7","18"
"4818","3601","261944","5","6"
"4819","12645","183407","2","3"
"4823","2541","143798","7","24"
"4824","6771","115871","4","3"
"4826","452","219253","5","6"
"4827","9607","16801","7","5"
"4828","11346","205342","6","10"
"4830","3022","100582","7","24"
"4831","891","300755","7","84"
"4840","453","217306","7","15"
"4841","6284","119041","7","8"
"4842","4881","272117","1","24"
"4844","1295","258134","2","3"
"4845","2661","142552","7","21"
"4846","9563","205817","7","4"
"4847","6050","272167","365","10"
"4848","10714","191706","4","6"
"4850","9683","204765","5","8"
"4851","8312","105462","7","8"
"4854","4563","42373","7","2"
"4855","2223","227105","7","24"
"4858","10739","18535","7","5"
"4860","4961","272490","5","14"
"4862","6463","227674","7","24"
"4863","4007","99623","7","24"
"4866","4063","216586","6","11.64"
"4867","6884","301199","7","24"
"4869","7660","276196","6","1"
"4873","6700","115729","5","24"
"4874","12694","195812","6","5"
"4878","2541","143802","3","10"
"4879","6771","115873","4","3"
"4881","452","219258","5","7"
"4882","9607","16974","7","1"
"4883","11346","205343","6","10"
"4885","3022","100513","7","10"
"4886","891","28865","7","84"
"4895","453","217342","7","18"
"4896","6284","119041","7","24"
"4897","4881","272047","2","24"
"4899","1295","258167","3","3"
"4900","2661","142562","7","24"
"4901","9563","205851","7","4"
"4902","6050","272168","365","16"
"4903","10714","191701","3","6"
"4905","9683","204770","5","8"
"4906","8312","105439","7","9"
"4909","4563","42377","7","2"
"4910","2223","227102","7","24"
"4913","10739","18360","7","5"
"4914","4063","216590","6","8.02"
"4915","6884","301199","7","24"
"4917","7660","276197","2","0.5"
"4921","6700","115747","7","24"
"4925","2541","143805","3","24"
"4926","6771","115908","4","4"
"4928","452","219454","5","5"
"4929","9607","16820","7","1"
"4930","11346","205344","6","10"
"4932","3022","100514","7","17"
"4933","891","28568","4","12"
"4942","453","217308","7","14"
"4943","6284","119054","7","24"
"4944","4881","272055","1","24"
"4946","1295","258140","2","3"
"4947","2661","142512","7","24"
"4948","9563","205854","7","4"
"4949","6050","272169","365","8"
"4950","10714","191695","3","6"
"4952","9683","204752","5","8"
"4953","8312","105409","7","24"
"4956","4563","42381","7","2"
"4957","2223","227103","7","24"
"4958","4063","216593","6","20.02"
"4959","6884","301199","7","24"
"4961","7660","276201","7","1"
"4965","6700","301157","7","24"
"4969","2541","143806","7","14"
"4970","6771","115852","5","6"
"4972","452","219269","5","5"
"4973","9607","16927","7","3"
"4974","11346","205345","6","10"
"4976","3022","100515","7","17"
"4977","891","28527","4","12"
"4986","453","217418","7","14"
"4987","6284","119061","7","8"
"4988","4881","271994","3","24"
"4990","1295","258158","2","3"
"4991","2661","301433","7","24"
"4992","9563","205852","7","4"
"4993","6050","272173","365","14"
"4994","10714","191704","4","5"
"4996","9683","204754","1","12"
"4997","8312","105490","7","24"
"4999","4063","216595","6","20.02"
"5000","6884","301199","7","24"
"5002","7660","276215","5","0.42"
"5007","2541","143807","3","24"
"5008","6771","115907","4","4"
"5010","452","219270","5","5"
"5011","9607","16833","7","3"
"5012","11346","205317","7","12"
"5014","3022","100517","7","15"
"5015","891","28538","4","12"
"5024","453","217250","7","15"
"5025","6284","119061","7","12"
"5026","4881","272105","3","24"
"5027","2661","142521","7","24"
"5028","9563","205870","7","4"
"5029","6050","272174","365","19"
"5030","10714","191716","3","6"
"5032","9683","204731","3","12"
"5033","8312","105467","7","24"
"5035","4063","216630","6","20.02"
"5036","6884","301199","7","24"
"5038","7660","276225","7","1"
"5042","2541","143809","7","15"
"5043","6771","115900","4","4"
"5045","452","219271","5","5"
"5046","9607","16834","7","1.5"
"5047","11346","205331","7","12"
"5049","3022","100518","7","24"
"5050","891","28560","4","12"
"5058","453","217257","7","12"
"5059","6284","119052","7","8"
"5060","4881","272011","2","24"
"5061","2661","142517","7","24"
"5062","9563","205868","7","4"
"5063","6050","272177","365","6"
"5064","10714","191692","3","6"
"5066","9683","204761","2","12"
"5067","8312","105500","7","24"
"5068","4063","216654","6","20.02"
"5069","6884","301199","7","24"
"5071","7660","276231","2","0.5"
"5075","2541","143816","7","24"
"5076","6771","115902","4","3"
"5078","452","219273","5","5"
"5079","9607","16920","7","6"
"5080","11346","205330","7","12"
"5082","3022","100519","7","6"
"5083","891","28559","4","12"
"5091","453","302583","7","14"
"5092","6284","119045","7","12"
"5093","4881","271998","3","24"
"5094","2661","142517","7","24"
"5095","9563","205869","7","4"
"5096","6050","272157","365","12"
"5097","10714","191703","3","5"
"5099","9683","204769","1","12"
"5100","4063","216648","6","20.02"
"5101","6884","118556","7","12"
"5103","7660","276234","2","1"
"5107","2541","143818","3","24"
"5108","6771","115876","5","3"
"5110","452","219277","5","5"
"5111","9607","16791","7","3"
"5112","11346","205320","7","12"
"5114","3022","100520","7","17"
"5115","891","28567","4","12"
"5122","453","217270","7","15"
"5123","6284","119047","7","4"
"5124","4881","272066","3","24"
"5125","2661","142517","7","24"
"5126","9563","205839","7","4"
"5127","6050","272172","365","12"
"5128","10714","191764","3","5"
"5130","9683","204711","1","10"
"5131","4063","216602","6","9.96"
"5132","6884","301199","7","24"
"5134","7660","276248","3","0.5"
"5138","2541","143852","7","24"
"5139","6771","115872","4","4"
"5141","452","219281","5","5"
"5142","9607","16800","7","3"
"5143","11346","205351","7","12"
"5145","3022","100521","7","17"
"5146","891","28572","4","12"
"5152","453","217256","7","17"
"5153","6284","119046","7","20"
"5154","4881","272036","4","24"
"5155","2661","142517","7","24"
"5156","9563","205841","7","4"
"5157","6050","272161","365","6"
"5158","10714","191739","3","5"
"5160","4063","216661","6","9.96"
"5161","6884","301199","7","24"
"5163","7660","276249","3","0.5"
"5167","2541","143871","7","24"
"5168","6771","115852","5","4"
"5170","452","219286","5","6"
"5171","9607","16925","7","4.5"
"5172","11346","205326","7","12"
"5174","3022","100522","7","17"
"5175","891","28578","4","12"
"5181","453","217664","7","17"
"5182","6284","119060","7","12"
"5183","2661","142517","7","24"
"5184","4063","216694","6","5"
"5185","6884","301199","7","24"
"5187","7660","276263","2","0.5"
"5191","2541","143873","7","24"
"5192","6771","115852","7","8"
"5194","452","219708","4","4"
"5195","9607","16779","7","8"
"5196","11346","205315","4","12"
"5198","3022","100523","7","17"
"5199","891","28518","4","12"
"5204","453","217321","7","17"
"5205","6284","119064","7","24"
"5206","4063","216611","6","10.01"
"5207","6884","301199","7","24"
"5209","7660","276264","2","0.5"
"5210","2221","144501","6","22"
"5211","2221","144496","6","22"
"5212","2221","144496","3","22"
"5213","2221","144488","7","24"
"5214","2221","144488","7","24"
"5215","2221","144496","3","24"
"5216","2221","144481","6","22"
"5217","2221","144481","6","22"
"5218","2221","144481","5","23"
"5219","2221","144539","3","20"
"5220","2221","144490","6","22"
"5221","2221","144481","3","24"
"5222","2221","144481","6","22"
"5223","2221","144481","6","22"
"5224","2221","144481","6","22"
"5225","2221","144502","6","22"
"5226","2221","144496","6","22"
"5227","2221","144485","6","22"
"5228","2221","144553","3","20"
"5229","2221","144481","7","24"
"5230","2221","144560","6","22"
"5231","2221","144481","6","22"
"5232","2221","144481","6","22"
"5233","2221","144481","6","22"
"5234","2221","144498","6","22"
"5235","2221","144481","6","22"
"5236","2221","144481","6","22"
"5237","2221","144498","6","22"
"5238","2221","144481","6","22"
"5239","2221","144498","6","22"
"5240","9545","252030","7","20"
"5241","9545","252093","7","14"
"5242","9545","252144","NA","14"
"5243","383","12407","7","24"
"5244","383","12408","7","24"
"5245","383","12431","7","24"
"5246","383","12569","7","24"
"5247","383","12433","7","24"
"5248","383","12505","7","24"
"5249","383","12638","7","13"
"5250","383","12898","7","24"
"5251","383","12661","7","24"
"5252","383","12574","7","20"
"5253","383","12516","7","9"
"5254","383","12472","7","24"
"5255","383","12871","7","10"
"5256","383","12409","7","24"
"5257","383","12647","7","14"
"5258","383","12502","7","12"
"5259","383","12458","7","18"
"5260","383","12629","5","4"
"5261","383","12796","7","24"
"5262","383","12633","7","24"
"5263","383","12694","7","24"
"5264","383","12627","7","4"
"5265","383","13127","4","12"
"5266","383","12523","6","7"
"5267","383","12833","4","12"
"5268","383","12832","4","12"
"5269","383","12651","7","12"
"5270","383","12471","7","18"
"5271","383","12639","5","12"
"5272","383","12592","5","12"
"5273","6274","116847","360","NA"
"5274","6274","116822","360","NA"
"5275","6274","116816","360","NA"
"5276","6274","116830","360","NA"
"5277","6276","116819","360","NA"
"5278","8002","116816","7","NA"
"5279","8001","116836","7","NA"
"5298","1687","301387","7","12"
"5299","1687","140955","7","12"
"5300","1687","140959","7","12"
"5301","1687","140956","7","12"
"5302","1687","140960","7","10"
"5303","1687","140961","3","12"
"5304","1687","140955","7","14"
"5305","1687","140957","7","24"
"5306","1687","140951","7","24"
"5307","1687","140962","7","8"
"5308","1687","140964","7","3"
"5309","1687","140968","7","4"
"5310","1687","140968","7","9"
"5311","1687","140968","7","3"
"5312","1687","140968","4","2"
"5313","1687","140968","4","6"
"5314","1687","140968","3","6"
"5315","1687","140968","6","11"
"5316","1687","140968","4","6"
"5317","1687","140968","7","9"
"5318","1687","140968","4","6"
"5319","1687","140966","7","12"
"5320","1687","140975","7","24"
"5321","1687","140950","7","4"
"5322","1687","140972","7","24"
"5323","1687","140953","6","5"
"5324","1687","140952","7","24"
"5325","1651","140958","4","12"
"5326","1650","140957","3","12"
"5327","1652","140967","4","3"
"5348","6266","118882","3","24"
"5349","6267","118889","3","12"
"5350","2004","143294","3","24"
"5351","2004","143294","3","24"
"5352","2004","143294","2","6"
"5353","2004","143294","3","12"
"5354","2004","143294","2","6"
"5355","2004","143294","2","4"
"5356","2004","143294","2","4"
"5357","2004","143294","2","6"
"5358","2004","143299","3","24"
"5359","1281","301445","NSS","NSS"
"5360","1280","143192","NSS","NSS"
"5361","1282","143203","NSS","NSS"
"5362","10483","143186","NSS","NSS"
"5363","10481","301445","NSS","NSS"
"5364","3808","20100","7","24"
"5365","9004","159906","7","12"
"5366","906","21793","NA","NA"
"5367","906","21788","NA","NA"
"5368","906","21792","NA","NA"
"5369","906","21772","NA","NA"
"5370","906","21783","NA","NA"
"5371","906","21812","NA","NA"
"5372","906","21782","NA","NA"
"5373","906","21953","NA","NA"
"5374","906","21795","NA","NA"
"5375","906","21781","NA","NA"
"5376","906","21778","NA","NA"
"5377","906","21811","NA","NA"
"5378","906","21799","NA","NA"
"5379","906","21790","NA","NA"
"5380","906","21801","NA","NA"
"5381","906","21808","NA","NA"
"5382","906","21789","NA","NA"
"5383","906","21820","NA","NA"
"5384","906","21806","NA","NA"
"5385","906","21807","NA","NA"
"5386","906","300731","NA","NA"
"5387","906","300731","NA","NA"
"5388","906","300731","NA","NA"
"5389","906","300731","NA","NA"
"5390","906","300731","NA","NA"
"5391","906","300731","NA","NA"
"5392","906","300731","NA","NA"
"5393","906","300731","NA","NA"
"5394","906","300731","NA","NA"
"5395","906","300731","NA","NA"
"5396","9003","159893","4","12"
"5397","1629","300732","7","10"
"5398","1629","21986","7","10"
"5399","9005","159908","7","24"
"5400","11842","159881","7","8"
"5401","11843","159884","NSS","NSS"
"5422","868","300740","7","10"
"5423","868","23546","7","10"
"5424","11844","159885","NSS","NSS"
"5429","6779","302087","3","3"
"5430","6779","302087","3","3"
"5431","6779","302087","3","3"
"5432","6779","302087","3","3"
"5433","6779","302087","3","3"
"5434","6779","302087","3","3"
"5435","6779","302087","3","3"
"5436","10625","160856","6","8"
"5437","10625","160854","6","8"
"5438","10625","160863","6","8"
"5439","10625","160886","6","8"
"5440","10625","160873","6","8"
"5441","10601","160871","NSS","NSS"
"5447","11697","161261","7","6"
"5448","2322","141067","NSS","NSS"
"5449","2321","141071","5","9"
"5450","2321","141072","3","9"
"5451","2321","141065","5","9"
"5452","2321","141074","2","9"
"5453","2321","141117","2","9"
"5454","2321","141083","3","9"
"5455","2321","141093","2","9"
"5456","2321","141082","3","9"
"5457","2321","141084","2","9"
"5458","2321","141088","3","9"
"5459","2321","141095","5","9"
"5460","2321","141096","5","9"
"5461","2321","141094","2","9"
"5462","2321","141102","3","9"
"5463","2321","141104","3","9"
"5464","2321","141113","3","9"
"5465","2321","141120","3","9"
"5466","2321","141108","5","9"
"5467","2323","141069","NSS","NSS"
"5468","2324","141068","NSS","NSS"
"5469","2612","140369","NSS","NSS"
"5470","2611","140373","NSS","NSS"
"5471","2609","140368","NSS","NSS"
"5472","2610","140379","7","24"
"5473","2610","140380","7","24"
"5474","12366","181987","7","24"
"5475","12366","181994","7","24"
"5508","3063","100302","7","7"
"5509","3063","100323","4","7"
"5510","3063","99816","7","18"
"5511","3063","99980","4","4"
"5512","3063","99974","7","7"
"5513","422","26953","365","NA"
"5514","422","26893","365","NA"
"5515","1330","261506","7","16"
